onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
642.9257812500	n/a	stimulus	n/a	164589.0000000000	128	8	MW_question	635.8000	stimulus_value_128_is_MW_prompt_in_EEG
645.5625000000	n/a	response	n/a	165264.0000000000	2	8	key_status_1	638.4000	aligned_by_order
649.0390625000	n/a	response	n/a	166154.0000000000	2	8	key_status_2	641.9000	aligned_by_order
651.4414062500	n/a	response	n/a	166769.0000000000	2	8	key_status_3	644.3000	aligned_by_order
717.4453125000	n/a	stimulus	n/a	183666.0000000000	128	9	MW_question	710.4000	stimulus_value_128_is_MW_prompt_in_EEG
720.2148437500	n/a	response	n/a	184375.0000000000	2	9	key_status_1	713.1000	aligned_by_order
725.0703125000	n/a	response	n/a	185618.0000000000	2	9	key_status_2	715.7000	txt_key0_present_in_eeg_rare
778.0664062500	n/a	stimulus	n/a	199185.0000000000	128	10	MW_question	771.0000	stimulus_value_128_is_MW_prompt_in_EEG
780.6757812500	n/a	response	n/a	199853.0000000000	2	10	key_status_1	773.5000	aligned_by_order
785.1718750000	n/a	response	n/a	201004.0000000000	2	10	key_status_2	775.9000	txt_key0_present_in_eeg_rare
944.1796875000	n/a	stimulus	n/a	241710.0000000000	128	11	MW_question	937.1000	stimulus_value_128_is_MW_prompt_in_EEG
946.9375000000	n/a	response	n/a	242416.0000000000	2	11	key_status_1	939.8000	aligned_by_order
949.6640625000	n/a	response	n/a	243114.0000000000	2	11	key_status_2	942.5000	aligned_by_order
1006.0234375000	n/a	stimulus	n/a	257542.0000000000	128	12	MW_question	998.9000	stimulus_value_128_is_MW_prompt_in_EEG
1008.6718750000	n/a	response	n/a	258220.0000000000	4	12	key_status_1	1001.5000	aligned_by_order
1011.0156250000	n/a	response	n/a	258820.0000000000	2	12	key_status_2	1003.9000	aligned_by_order
1065.3320312500	n/a	stimulus	n/a	272725.0000000000	128	13	MW_question	1058.2000	stimulus_value_128_is_MW_prompt_in_EEG
1067.9687500000	n/a	response	n/a	273400.0000000000	4	13	key_status_1	1060.8000	aligned_by_order
1070.6523437500	n/a	response	n/a	274087.0000000000	2	13	key_status_2	1063.5000	aligned_by_order
1126.9492187500	n/a	stimulus	n/a	288499.0000000000	128	14	MW_question	1119.8000	stimulus_value_128_is_MW_prompt_in_EEG
1129.5898437500	n/a	response	n/a	289175.0000000000	2	14	key_status_1	1122.5000	aligned_by_order
1131.7031250000	n/a	response	n/a	289716.0000000000	2	14	key_status_2	1124.6000	aligned_by_order
1274.0273437500	n/a	stimulus	n/a	326151.0000000000	128	15	MW_question	1266.9000	stimulus_value_128_is_MW_prompt_in_EEG
1276.6328125000	n/a	response	n/a	326818.0000000000	4	15	key_status_1	1269.5000	aligned_by_order
1278.8437500000	n/a	response	n/a	327384.0000000000	2	15	key_status_2	1271.7000	aligned_by_order
1339.0585937500	n/a	stimulus	n/a	342799.0000000000	128	16	MW_question	1331.9000	stimulus_value_128_is_MW_prompt_in_EEG
1343.1406250000	n/a	response	n/a	343844.0000000000	4	16	key_status_1	1336.0000	aligned_by_order
1345.3359375000	n/a	response	n/a	344406.0000000000	2	16	key_status_2	1338.2000	aligned_by_order
1448.2773437500	n/a	stimulus	n/a	370759.0000000000	128	17	MW_question	1441.1000	stimulus_value_128_is_MW_prompt_in_EEG
1450.9218750000	n/a	response	n/a	371436.0000000000	2	17	key_status_1	1443.8000	aligned_by_order
1453.6718750000	n/a	response	n/a	372140.0000000000	2	17	key_status_2	1446.5000	aligned_by_order
1587.9062500000	n/a	stimulus	n/a	406504.0000000000	128	18	MW_question	1580.8000	stimulus_value_128_is_MW_prompt_in_EEG
1590.8945312500	n/a	response	n/a	407269.0000000000	4	18	key_status_1	1583.7000	aligned_by_order
1593.0234375000	n/a	response	n/a	407814.0000000000	2	18	key_status_2	1585.9000	aligned_by_order
1680.2187500000	n/a	stimulus	n/a	430136.0000000000	128	19	MW_question	1673.1000	stimulus_value_128_is_MW_prompt_in_EEG
1682.8750000000	n/a	response	n/a	430816.0000000000	2	19	key_status_1	1675.7000	aligned_by_order
1685.0390625000	n/a	response	n/a	431370.0000000000	2	19	key_status_2	1677.8000	aligned_by_order
1821.2812500000	n/a	stimulus	n/a	466248.0000000000	128	20	MW_question	1814.1000	stimulus_value_128_is_MW_prompt_in_EEG
1824.5625000000	n/a	response	n/a	467088.0000000000	4	20	key_status_1	1817.4000	aligned_by_order
1827.0039062500	n/a	response	n/a	467713.0000000000	2	20	key_status_2	1819.8000	aligned_by_order
1934.5195312500	n/a	stimulus	n/a	495237.0000000000	128	21	MW_question	1927.3000	stimulus_value_128_is_MW_prompt_in_EEG
1937.6054687500	n/a	response	n/a	496027.0000000000	2	21	key_status_1	1930.4000	aligned_by_order
1939.7226562500	n/a	response	n/a	496569.0000000000	2	21	key_status_2	1932.6000	aligned_by_order
2069.4023437500	n/a	stimulus	n/a	529767.0000000000	128	22	MW_question	2062.2000	stimulus_value_128_is_MW_prompt_in_EEG
2072.1132812500	n/a	response	n/a	530461.0000000000	2	22	key_status_1	2064.9000	aligned_by_order
2074.2851562500	n/a	response	n/a	531017.0000000000	2	22	key_status_2	2067.1000	aligned_by_order
2140.3242187500	n/a	stimulus	n/a	547923.0000000000	128	23	MW_question	2133.1000	stimulus_value_128_is_MW_prompt_in_EEG
2143.3085937500	n/a	response	n/a	548687.0000000000	2	23	key_status_1	2136.1000	aligned_by_order
2145.6328125000	n/a	response	n/a	549282.0000000000	4	23	key_status_2	2138.4000	aligned_by_order
2174.8671875000	n/a	stimulus	n/a	556766.0000000000	128	24	MW_question	2167.7000	stimulus_value_128_is_MW_prompt_in_EEG
2178.4492187500	n/a	response	n/a	557683.0000000000	2	24	key_status_1	2171.2000	aligned_by_order
2180.6132812500	n/a	response	n/a	558237.0000000000	4	24	key_status_2	2173.4000	aligned_by_order
2198.8203125000	n/a	stimulus	n/a	562898.0000000000	128	25	MW_question	2191.6000	stimulus_value_128_is_MW_prompt_in_EEG
2201.7812500000	n/a	response	n/a	563656.0000000000	2	25	key_status_1	2194.5000	aligned_by_order
2203.9414062500	n/a	response	n/a	564209.0000000000	4	25	key_status_2	2196.7000	aligned_by_order
2234.2539062500	n/a	stimulus	n/a	571969.0000000000	128	26	MW_question	2227.1000	stimulus_value_128_is_MW_prompt_in_EEG
2236.9492187500	n/a	response	n/a	572659.0000000000	4	26	key_status_1	2229.7000	aligned_by_order
2239.0898437500	n/a	response	n/a	573207.0000000000	2	26	key_status_2	2231.9000	aligned_by_order
2321.3085937500	n/a	stimulus	n/a	594255.0000000000	128	27	MW_question	2314.1000	stimulus_value_128_is_MW_prompt_in_EEG
2327.0585937500	n/a	response	n/a	595727.0000000000	4	27	key_status_1	2317.5000	txt_key0_present_in_eeg_rare
2329.4218750000	n/a	response	n/a	596332.0000000000	2	27	key_status_2	2319.8000	aligned_by_order
2366.4257812500	n/a	stimulus	n/a	605805.0000000000	128	28	MW_question	2359.2000	stimulus_value_128_is_MW_prompt_in_EEG
2369.1289062500	n/a	response	n/a	606497.0000000000	2	28	key_status_1	2361.9000	aligned_by_order
2371.3867187500	n/a	response	n/a	607075.0000000000	2	28	key_status_2	2364.1000	aligned_by_order
2374.5078125000	n/a	response	n/a	607874.0000000000	2	28	key_status_3	2367.2000	aligned_by_order
2471.5117187500	n/a	stimulus	n/a	632707.0000000000	128	29	MW_question	2464.3000	stimulus_value_128_is_MW_prompt_in_EEG
2478.4062500000	n/a	response	n/a	634472.0000000000	2	29	key_status_1	2468.2000	txt_key0_present_in_eeg_rare
2482.3437500000	n/a	response	n/a	635480.0000000000	2	29	key_status_2	2471.1000	aligned_by_order
2550.3359375000	n/a	stimulus	n/a	652886.0000000000	128	30	MW_question	2543.1000	stimulus_value_128_is_MW_prompt_in_EEG
2552.9648437500	n/a	response	n/a	653559.0000000000	2	30	key_status_1	2545.7000	aligned_by_order
2555.0937500000	n/a	response	n/a	654104.0000000000	2	30	key_status_2	2547.9000	aligned_by_order
2557.5468750000	n/a	response	n/a	654732.0000000000	2	30	key_status_3	2550.3000	aligned_by_order
2608.5312500000	n/a	stimulus	n/a	667784.0000000000	128	31	MW_question	2601.3000	stimulus_value_128_is_MW_prompt_in_EEG
2611.3320312500	n/a	response	n/a	668501.0000000000	4	31	key_status_1	2604.1000	aligned_by_order
2613.5195312500	n/a	response	n/a	669061.0000000000	2	31	key_status_2	2606.3000	aligned_by_order
2615.6914062500	n/a	response	n/a	669617.0000000000	2	31	key_status_3	2608.4000	aligned_by_order
2693.6953125000	n/a	stimulus	n/a	689586.0000000000	128	32	MW_question	2686.5000	stimulus_value_128_is_MW_prompt_in_EEG
2696.7187500000	n/a	response	n/a	690360.0000000000	2	32	key_status_1	2689.4000	aligned_by_order
2700.2226562500	n/a	response	n/a	691257.0000000000	2	32	key_status_2	2692.9000	aligned_by_order
2702.4414062500	n/a	response	n/a	691825.0000000000	2	32	key_status_3	2695.2000	aligned_by_order
