onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
2248.7812500000	n/a	stimulus	n/a	575688.0000000000	128	24	MW_question	2237.5000	stimulus_value_128_is_MW_prompt_in_EEG
2251.7382812500	n/a	response	n/a	576445.0000000000	2	24	key_status_1	2240.5000	aligned_by_order
2253.8867187500	n/a	response	n/a	576995.0000000000	2	24	key_status_2	2242.6000	aligned_by_order
2257.6757812500	n/a	response	n/a	577965.0000000000	2	24	key_status_3	2246.4000	aligned_by_order
2360.6718750000	n/a	stimulus	n/a	604332.0000000000	128	25	MW_question	2349.4000	stimulus_value_128_is_MW_prompt_in_EEG
2363.8789062500	n/a	response	n/a	605153.0000000000	4	25	key_status_1	2352.6000	aligned_by_order
2367.0546875000	n/a	response	n/a	605966.0000000000	2	25	key_status_2	2355.8000	aligned_by_order
2450.5156250000	n/a	stimulus	n/a	627332.0000000000	128	26	MW_question	2439.2000	stimulus_value_128_is_MW_prompt_in_EEG
2453.4375000000	n/a	response	n/a	628080.0000000000	4	26	key_status_1	2442.1000	aligned_by_order
2505.8867187500	n/a	stimulus	n/a	641507.0000000000	128	27	MW_question	2494.6000	stimulus_value_128_is_MW_prompt_in_EEG
2509.4765625000	n/a	response	n/a	642426.0000000000	4	27	key_status_1	2498.2000	aligned_by_order
2616.6289062500	n/a	stimulus	n/a	669857.0000000000	128	28	MW_question	2605.3000	stimulus_value_128_is_MW_prompt_in_EEG
2621.4335937500	n/a	response	n/a	671087.0000000000	4	28	key_status_1	2610.1000	aligned_by_order
2627.9843750000	n/a	response	n/a	672764.0000000000	2	28	key_status_2	2613.7000	txt_key0_present_in_eeg_rare
