onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
1560.1640625000	n/a	stimulus	n/a	399402.0000000000	128	14	MW_question	1545.2000	stimulus_value_128_is_MW_prompt_in_EEG
1564.6210937500	n/a	response	n/a	400543.0000000000	4	14	key_status_1	1549.6000	aligned_by_order
1567.3437500000	n/a	response	n/a	401240.0000000000	2	14	key_status_2	1552.4000	aligned_by_order
1569.8945312500	n/a	response	n/a	401893.0000000000	2	14	key_status_3	1554.9000	aligned_by_order
1609.9101562500	n/a	stimulus	n/a	412137.0000000000	128	15	MW_question	1594.9000	stimulus_value_128_is_MW_prompt_in_EEG
1612.9218750000	n/a	response	n/a	412908.0000000000	4	15	key_status_1	1597.9000	aligned_by_order
1615.4062500000	n/a	response	n/a	413544.0000000000	2	15	key_status_2	1600.4000	aligned_by_order
1617.7187500000	n/a	response	n/a	414136.0000000000	2	15	key_status_3	1602.7000	aligned_by_order
1703.7187500000	n/a	stimulus	n/a	436152.0000000000	128	16	MW_question	1688.7000	stimulus_value_128_is_MW_prompt_in_EEG
1706.5390625000	n/a	response	n/a	436874.0000000000	2	16	key_status_1	1691.6000	aligned_by_order
1708.9218750000	n/a	response	n/a	437484.0000000000	2	16	key_status_2	1693.9000	aligned_by_order
1711.5976562500	n/a	response	n/a	438169.0000000000	2	16	key_status_3	1696.6000	aligned_by_order
1737.5898437500	n/a	stimulus	n/a	444823.0000000000	128	17	MW_question	1722.6000	stimulus_value_128_is_MW_prompt_in_EEG
1740.4062500000	n/a	response	n/a	445544.0000000000	2	17	key_status_1	1725.4000	aligned_by_order
1742.7695312500	n/a	response	n/a	446149.0000000000	2	17	key_status_2	1727.8000	aligned_by_order
1745.0625000000	n/a	response	n/a	446736.0000000000	2	17	key_status_3	1730.0000	aligned_by_order
1883.0742187500	n/a	stimulus	n/a	482067.0000000000	128	18	MW_question	1868.1000	stimulus_value_128_is_MW_prompt_in_EEG
1885.8789062500	n/a	response	n/a	482785.0000000000	2	18	key_status_1	1870.8000	aligned_by_order
1888.2929687500	n/a	response	n/a	483403.0000000000	4	18	key_status_2	1873.3000	aligned_by_order
1891.8242187500	n/a	response	n/a	484307.0000000000	4	18	key_status_3	1876.8000	aligned_by_order
1984.8281250000	n/a	stimulus	n/a	508116.0000000000	128	19	MW_question	1969.8000	stimulus_value_128_is_MW_prompt_in_EEG
1989.5000000000	n/a	response	n/a	509312.0000000000	2	19	key_status_1	1974.5000	aligned_by_order
1992.4257812500	n/a	response	n/a	510061.0000000000	2	19	key_status_2	1977.4000	aligned_by_order
1995.6250000000	n/a	response	n/a	510880.0000000000	4	19	key_status_3	1980.6000	aligned_by_order
2078.6210937500	n/a	stimulus	n/a	532127.0000000000	128	20	MW_question	2063.6000	stimulus_value_128_is_MW_prompt_in_EEG
2082.5546875000	n/a	response	n/a	533134.0000000000	2	20	key_status_1	2067.5000	aligned_by_order
2084.9062500000	n/a	response	n/a	533736.0000000000	4	20	key_status_2	2069.9000	aligned_by_order
2087.5195312500	n/a	response	n/a	534405.0000000000	4	20	key_status_3	2072.5000	aligned_by_order
2122.5156250000	n/a	stimulus	n/a	543364.0000000000	128	21	MW_question	2107.5000	stimulus_value_128_is_MW_prompt_in_EEG
2130.6484375000	n/a	response	n/a	545446.0000000000	2	21	key_status_1	2112.7000	txt_key0_present_in_eeg_rare
2133.5273437500	n/a	response	n/a	546183.0000000000	4	21	key_status_2	2115.6000	aligned_by_order
2269.5273437500	n/a	stimulus	n/a	580999.0000000000	128	22	MW_question	2254.5000	stimulus_value_128_is_MW_prompt_in_EEG
2273.0781250000	n/a	response	n/a	581908.0000000000	2	22	key_status_1	2258.0000	aligned_by_order
2277.2734375000	n/a	response	n/a	582982.0000000000	2	22	key_status_2	2262.2000	aligned_by_order
2281.8867187500	n/a	response	n/a	584163.0000000000	4	22	key_status_3	2266.9000	aligned_by_order
2359.8945312500	n/a	stimulus	n/a	604133.0000000000	128	23	MW_question	2344.9000	stimulus_value_128_is_MW_prompt_in_EEG
2362.5273437500	n/a	response	n/a	604807.0000000000	2	23	key_status_1	2347.5000	aligned_by_order
2364.7109375000	n/a	response	n/a	605366.0000000000	2	23	key_status_2	2349.7000	aligned_by_order
2366.9687500000	n/a	response	n/a	605944.0000000000	4	23	key_status_3	2351.9000	aligned_by_order
2446.9765625000	n/a	stimulus	n/a	626426.0000000000	128	24	MW_question	2431.9000	stimulus_value_128_is_MW_prompt_in_EEG
2449.6757812500	n/a	response	n/a	627117.0000000000	4	24	key_status_1	2434.6000	aligned_by_order
2452.0312500000	n/a	response	n/a	627720.0000000000	2	24	key_status_2	2437.0000	aligned_by_order
2454.3046875000	n/a	response	n/a	628302.0000000000	4	24	key_status_3	2439.3000	aligned_by_order
2485.2968750000	n/a	stimulus	n/a	636236.0000000000	128	25	MW_question	2470.3000	stimulus_value_128_is_MW_prompt_in_EEG
2489.0507812500	n/a	response	n/a	637197.0000000000	4	25	key_status_1	2474.0000	aligned_by_order
2491.8046875000	n/a	response	n/a	637902.0000000000	2	25	key_status_2	2476.8000	aligned_by_order
2494.5195312500	n/a	response	n/a	638597.0000000000	4	25	key_status_3	2479.5000	aligned_by_order
2560.5234375000	n/a	stimulus	n/a	655494.0000000000	128	26	MW_question	2545.5000	stimulus_value_128_is_MW_prompt_in_EEG
2564.0742187500	n/a	response	n/a	656403.0000000000	2	26	key_status_1	2549.0000	aligned_by_order
2567.5937500000	n/a	response	n/a	657304.0000000000	4	26	key_status_2	2552.5000	aligned_by_order
2570.1484375000	n/a	response	n/a	657958.0000000000	4	26	key_status_3	2555.1000	aligned_by_order
2696.1562500000	n/a	stimulus	n/a	690216.0000000000	128	27	MW_question	2681.1000	stimulus_value_128_is_MW_prompt_in_EEG
2699.1914062500	n/a	response	n/a	690993.0000000000	2	27	key_status_1	2684.1000	aligned_by_order
2701.4492187500	n/a	response	n/a	691571.0000000000	4	27	key_status_2	2686.4000	aligned_by_order
2703.6289062500	n/a	response	n/a	692129.0000000000	4	27	key_status_3	2688.6000	aligned_by_order
