onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
933.3359375000	n/a	stimulus	n/a	238934.0000000000	128	9	MW_question	914.3000	stimulus_value_128_is_MW_prompt_in_EEG
936.6757812500	n/a	response	n/a	239789.0000000000	4	9	key_status_1	917.6000	aligned_by_order
939.4687500000	n/a	response	n/a	240504.0000000000	2	9	key_status_2	920.4000	aligned_by_order
994.8906250000	n/a	stimulus	n/a	254692.0000000000	128	10	MW_question	975.9000	stimulus_value_128_is_MW_prompt_in_EEG
999.1914062500	n/a	response	n/a	255793.0000000000	4	10	key_status_1	980.1000	aligned_by_order
1001.4453125000	n/a	response	n/a	256370.0000000000	2	10	key_status_2	982.4000	aligned_by_order
1048.8164062500	n/a	stimulus	n/a	268497.0000000000	128	11	MW_question	1029.8000	stimulus_value_128_is_MW_prompt_in_EEG
1051.6796875000	n/a	response	n/a	269230.0000000000	2	11	key_status_1	1032.6000	aligned_by_order
1053.9687500000	n/a	response	n/a	269816.0000000000	2	11	key_status_2	1034.9000	aligned_by_order
1171.1679687500	n/a	stimulus	n/a	299819.0000000000	128	12	MW_question	1152.1000	stimulus_value_128_is_MW_prompt_in_EEG
1174.0742187500	n/a	response	n/a	300563.0000000000	2	12	key_status_1	1155.0000	aligned_by_order
1176.6601562500	n/a	response	n/a	301225.0000000000	4	12	key_status_2	1157.6000	aligned_by_order
1252.9179687500	n/a	stimulus	n/a	320747.0000000000	128	13	MW_question	1233.9000	stimulus_value_128_is_MW_prompt_in_EEG
1256.3398437500	n/a	response	n/a	321623.0000000000	2	13	key_status_1	1237.3000	aligned_by_order
1258.7500000000	n/a	response	n/a	322240.0000000000	2	13	key_status_2	1239.7000	aligned_by_order
1302.5507812500	n/a	stimulus	n/a	333453.0000000000	128	14	MW_question	1283.5000	stimulus_value_128_is_MW_prompt_in_EEG
1306.6796875000	n/a	response	n/a	334510.0000000000	2	14	key_status_1	1287.6000	aligned_by_order
1309.1835937500	n/a	response	n/a	335151.0000000000	4	14	key_status_2	1290.1000	aligned_by_order
1375.3984375000	n/a	stimulus	n/a	352102.0000000000	128	15	MW_question	1356.3000	stimulus_value_128_is_MW_prompt_in_EEG
1380.5781250000	n/a	response	n/a	353428.0000000000	2	15	key_status_1	1361.5000	aligned_by_order
1383.8320312500	n/a	response	n/a	354261.0000000000	4	15	key_status_2	1364.8000	aligned_by_order
1524.0585937500	n/a	stimulus	n/a	390159.0000000000	128	16	MW_question	1505.0000	stimulus_value_128_is_MW_prompt_in_EEG
1528.2343750000	n/a	response	n/a	391228.0000000000	2	16	key_status_1	1509.1000	aligned_by_order
1530.9687500000	n/a	response	n/a	391928.0000000000	2	16	key_status_2	1511.9000	aligned_by_order
1577.3398437500	n/a	stimulus	n/a	403799.0000000000	128	17	MW_question	1558.3000	stimulus_value_128_is_MW_prompt_in_EEG
1580.4140625000	n/a	response	n/a	404586.0000000000	2	17	key_status_1	1561.3000	aligned_by_order
1582.9179687500	n/a	response	n/a	405227.0000000000	2	17	key_status_2	1563.8000	aligned_by_order
1698.1171875000	n/a	stimulus	n/a	434718.0000000000	128	18	MW_question	1679.0000	stimulus_value_128_is_MW_prompt_in_EEG
1701.2812500000	n/a	response	n/a	435528.0000000000	4	18	key_status_1	1682.2000	aligned_by_order
1704.2070312500	n/a	response	n/a	436277.0000000000	2	18	key_status_2	1685.1000	aligned_by_order
1829.2343750000	n/a	stimulus	n/a	468284.0000000000	128	19	MW_question	1810.1000	stimulus_value_128_is_MW_prompt_in_EEG
1833.8164062500	n/a	response	n/a	469457.0000000000	4	19	key_status_1	1814.7000	aligned_by_order
1836.0976562500	n/a	response	n/a	470041.0000000000	2	19	key_status_2	1817.0000	aligned_by_order
1893.2851562500	n/a	stimulus	n/a	484681.0000000000	128	20	MW_question	1874.2000	stimulus_value_128_is_MW_prompt_in_EEG
1896.6406250000	n/a	response	n/a	485540.0000000000	4	20	key_status_1	1877.5000	aligned_by_order
1901.1562500000	n/a	response	n/a	486696.0000000000	2	20	key_status_2	1882.1000	aligned_by_order
2020.4375000000	n/a	stimulus	n/a	517232.0000000000	128	21	MW_question	2001.3000	stimulus_value_128_is_MW_prompt_in_EEG
2024.5546875000	n/a	response	n/a	518286.0000000000	2	21	key_status_1	2005.4000	aligned_by_order
2027.0195312500	n/a	response	n/a	518917.0000000000	2	21	key_status_2	2007.9000	aligned_by_order
2125.2656250000	n/a	stimulus	n/a	544068.0000000000	128	22	MW_question	2106.2000	stimulus_value_128_is_MW_prompt_in_EEG
2128.1484375000	n/a	response	n/a	544806.0000000000	4	22	key_status_1	2109.0000	aligned_by_order
2130.6210937500	n/a	response	n/a	545439.0000000000	2	22	key_status_2	2111.5000	aligned_by_order
2224.9218750000	n/a	stimulus	n/a	569580.0000000000	128	23	MW_question	2205.8000	stimulus_value_128_is_MW_prompt_in_EEG
2229.3359375000	n/a	response	n/a	570710.0000000000	2	23	key_status_1	2210.2000	aligned_by_order
2231.5468750000	n/a	response	n/a	571276.0000000000	4	23	key_status_2	2212.4000	aligned_by_order
2242.7382812500	n/a	stimulus	n/a	574141.0000000000	128	24	MW_question	2223.6000	stimulus_value_128_is_MW_prompt_in_EEG
2246.2812500000	n/a	response	n/a	575048.0000000000	4	24	key_status_1	2227.2000	aligned_by_order
2248.6015625000	n/a	response	n/a	575642.0000000000	2	24	key_status_2	2229.5000	aligned_by_order
2362.8007812500	n/a	stimulus	n/a	604877.0000000000	128	25	MW_question	2343.7000	stimulus_value_128_is_MW_prompt_in_EEG
2366.0195312500	n/a	response	n/a	605701.0000000000	4	25	key_status_1	2346.9000	aligned_by_order
2368.3203125000	n/a	response	n/a	606290.0000000000	2	25	key_status_2	2349.2000	aligned_by_order
2477.5625000000	n/a	stimulus	n/a	634256.0000000000	128	26	MW_question	2458.4000	stimulus_value_128_is_MW_prompt_in_EEG
2480.7695312500	n/a	response	n/a	635077.0000000000	4	26	key_status_1	2461.6000	aligned_by_order
2484.3867187500	n/a	response	n/a	636003.0000000000	2	26	key_status_2	2465.2000	aligned_by_order
2506.7343750000	n/a	stimulus	n/a	641724.0000000000	128	27	MW_question	2487.6000	stimulus_value_128_is_MW_prompt_in_EEG
2511.2070312500	n/a	response	n/a	642869.0000000000	2	27	key_status_1	2492.1000	aligned_by_order
2513.9687500000	n/a	response	n/a	643576.0000000000	2	27	key_status_2	2494.8000	aligned_by_order
2543.2460937500	n/a	stimulus	n/a	651071.0000000000	128	28	MW_question	2524.1000	stimulus_value_128_is_MW_prompt_in_EEG
2546.3632812500	n/a	response	n/a	651869.0000000000	2	28	key_status_1	2527.2000	aligned_by_order
2548.8437500000	n/a	response	n/a	652504.0000000000	2	28	key_status_2	2529.7000	aligned_by_order
2653.0820312500	n/a	stimulus	n/a	679189.0000000000	128	29	MW_question	2633.9000	stimulus_value_128_is_MW_prompt_in_EEG
2656.0195312500	n/a	response	n/a	679941.0000000000	2	29	key_status_1	2636.9000	aligned_by_order
2658.1914062500	n/a	response	n/a	680497.0000000000	4	29	key_status_2	2639.0000	aligned_by_order
