onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
984.2187500000	n/a	response	n/a	251960.0000000000	2	11	key_status_2	971.9000	aligned_by_order
1044.3828125000	n/a	stimulus	n/a	267362.0000000000	128	12	MW_question	1032.1000	stimulus_value_128_is_MW_prompt_in_EEG
1047.5429687500	n/a	response	n/a	268171.0000000000	2	12	key_status_1	1035.3000	aligned_by_order
1049.7617187500	n/a	response	n/a	268739.0000000000	4	12	key_status_2	1037.4000	aligned_by_order
1198.1054687500	n/a	stimulus	n/a	306715.0000000000	128	13	MW_question	1185.8000	stimulus_value_128_is_MW_prompt_in_EEG
1201.2851562500	n/a	response	n/a	307529.0000000000	2	13	key_status_1	1189.0000	aligned_by_order
1203.7109375000	n/a	response	n/a	308150.0000000000	2	13	key_status_2	1191.4000	aligned_by_order
1364.9843750000	n/a	stimulus	n/a	349436.0000000000	128	14	MW_question	1352.7000	stimulus_value_128_is_MW_prompt_in_EEG
1369.8320312500	n/a	response	n/a	350677.0000000000	4	14	key_status_1	1357.5000	aligned_by_order
1372.3515625000	n/a	response	n/a	351322.0000000000	2	14	key_status_2	1360.0000	aligned_by_order
1491.1250000000	n/a	stimulus	n/a	381728.0000000000	128	15	MW_question	1478.8000	stimulus_value_128_is_MW_prompt_in_EEG
1499.1445312500	n/a	response	n/a	383781.0000000000	8	15	key_status_1	1484.7000	txt_key0_present_in_eeg_rare
1566.1523437500	n/a	stimulus	n/a	400935.0000000000	128	16	MW_question	1553.8000	stimulus_value_128_is_MW_prompt_in_EEG
1569.7187500000	n/a	response	n/a	401848.0000000000	2	16	key_status_1	1557.4000	aligned_by_order
1572.4843750000	n/a	response	n/a	402556.0000000000	2	16	key_status_2	1560.1000	aligned_by_order
1575.3906250000	n/a	response	n/a	403300.0000000000	2	16	key_status_3	1563.1000	aligned_by_order
1707.3906250000	n/a	stimulus	n/a	437092.0000000000	128	17	MW_question	1695.1000	stimulus_value_128_is_MW_prompt_in_EEG
1710.2617187500	n/a	response	n/a	437827.0000000000	2	17	key_status_1	1697.9000	aligned_by_order
1712.7656250000	n/a	response	n/a	438468.0000000000	2	17	key_status_2	1700.4000	aligned_by_order
1788.0781250000	n/a	stimulus	n/a	457748.0000000000	128	18	MW_question	1775.8000	stimulus_value_128_is_MW_prompt_in_EEG
1792.9140625000	n/a	response	n/a	458986.0000000000	8	18	key_status_1	1778.4000	txt_key0_present_in_eeg_rare
1874.1367187500	n/a	stimulus	n/a	479779.0000000000	128	19	MW_question	1861.8000	stimulus_value_128_is_MW_prompt_in_EEG
1879.2929687500	n/a	response	n/a	481099.0000000000	4	19	key_status_1	1864.4000	txt_key0_present_in_eeg_rare
2015.7539062500	n/a	stimulus	n/a	516033.0000000000	128	20	MW_question	2003.4000	stimulus_value_128_is_MW_prompt_in_EEG
2020.8515625000	n/a	response	n/a	517338.0000000000	8	20	key_status_1	2006.1000	txt_key0_present_in_eeg_rare
2023.7656250000	n/a	response	n/a	518084.0000000000	2	20	key_status_2	2008.5000	aligned_by_order
2146.7734375000	n/a	stimulus	n/a	549574.0000000000	128	21	MW_question	2134.4000	stimulus_value_128_is_MW_prompt_in_EEG
2151.7382812500	n/a	response	n/a	550845.0000000000	4	21	key_status_1	2137.1000	txt_key0_present_in_eeg_rare
2260.7773437500	n/a	stimulus	n/a	578759.0000000000	128	22	MW_question	2248.4000	stimulus_value_128_is_MW_prompt_in_EEG
2265.7968750000	n/a	response	n/a	580044.0000000000	8	22	key_status_1	2251.0000	txt_key0_present_in_eeg_rare
2421.0351562500	n/a	stimulus	n/a	619785.0000000000	128	23	MW_question	2408.7000	stimulus_value_128_is_MW_prompt_in_EEG
2424.1054687500	n/a	response	n/a	620571.0000000000	2	23	key_status_1	2411.7000	aligned_by_order
2426.4960937500	n/a	response	n/a	621183.0000000000	2	23	key_status_2	2414.1000	aligned_by_order
2487.0703125000	n/a	stimulus	n/a	636690.0000000000	128	24	MW_question	2474.7000	stimulus_value_128_is_MW_prompt_in_EEG
2490.8750000000	n/a	response	n/a	637664.0000000000	2	24	key_status_1	2478.5000	aligned_by_order
2493.5585937500	n/a	response	n/a	638351.0000000000	2	24	key_status_2	2481.2000	aligned_by_order
2592.7773437500	n/a	stimulus	n/a	663751.0000000000	128	25	MW_question	2580.4000	stimulus_value_128_is_MW_prompt_in_EEG
2596.0625000000	n/a	response	n/a	664592.0000000000	4	25	key_status_1	2583.7000	aligned_by_order
2598.8203125000	n/a	response	n/a	665298.0000000000	2	25	key_status_2	2586.4000	aligned_by_order
