onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
1536.2226562500	n/a	stimulus	n/a	393273.0000000000	128	15	MW_question	1468.2000	stimulus_value_128_is_MW_prompt_in_EEG
1541.3085937500	n/a	response	n/a	394575.0000000000	4	15	key_status_1	1473.3000	aligned_by_order
1545.0390625000	n/a	response	n/a	395530.0000000000	2	15	key_status_2	1477.0000	aligned_by_order
1687.3398437500	n/a	stimulus	n/a	431959.0000000000	128	16	MW_question	1619.3000	stimulus_value_128_is_MW_prompt_in_EEG
1696.3085937500	n/a	response	n/a	434255.0000000000	8	16	key_status_1	1628.3000	aligned_by_order
1873.2148437500	n/a	stimulus	n/a	479543.0000000000	128	17	MW_question	1805.2000	stimulus_value_128_is_MW_prompt_in_EEG
1876.1679687500	n/a	response	n/a	480299.0000000000	4	17	key_status_1	1808.1000	aligned_by_order
1878.2968750000	n/a	response	n/a	480844.0000000000	2	17	key_status_2	1810.2000	aligned_by_order
1918.6210937500	n/a	stimulus	n/a	491167.0000000000	128	18	MW_question	1850.6000	stimulus_value_128_is_MW_prompt_in_EEG
1922.4531250000	n/a	response	n/a	492148.0000000000	2	18	key_status_1	1854.4000	aligned_by_order
1925.2109375000	n/a	response	n/a	492854.0000000000	2	18	key_status_2	1857.1000	aligned_by_order
2070.4843750000	n/a	stimulus	n/a	530044.0000000000	128	19	MW_question	2002.4000	stimulus_value_128_is_MW_prompt_in_EEG
2074.4375000000	n/a	response	n/a	531056.0000000000	4	19	key_status_1	2006.4000	aligned_by_order
2077.7968750000	n/a	response	n/a	531916.0000000000	2	19	key_status_2	2009.7000	aligned_by_order
2107.9921875000	n/a	stimulus	n/a	539646.0000000000	128	20	MW_question	2039.9000	stimulus_value_128_is_MW_prompt_in_EEG
2112.1210937500	n/a	response	n/a	540703.0000000000	4	20	key_status_1	2044.0000	aligned_by_order
2114.4765625000	n/a	response	n/a	541306.0000000000	2	20	key_status_2	2046.4000	aligned_by_order
2206.4375000000	n/a	stimulus	n/a	564848.0000000000	128	21	MW_question	2138.4000	stimulus_value_128_is_MW_prompt_in_EEG
2210.9218750000	n/a	response	n/a	565996.0000000000	4	21	key_status_1	2142.8000	aligned_by_order
2238.9335937500	n/a	stimulus	n/a	573167.0000000000	128	22	MW_question	2170.9000	stimulus_value_128_is_MW_prompt_in_EEG
2242.5351562500	n/a	response	n/a	574089.0000000000	2	22	key_status_1	2174.4000	aligned_by_order
2246.9492187500	n/a	response	n/a	575219.0000000000	2	22	key_status_2	2178.9000	aligned_by_order
2369.4960937500	n/a	stimulus	n/a	606591.0000000000	128	23	MW_question	2301.4000	stimulus_value_128_is_MW_prompt_in_EEG
2372.3476562500	n/a	response	n/a	607321.0000000000	2	23	key_status_1	2304.2000	aligned_by_order
2377.8125000000	n/a	response	n/a	608720.0000000000	2	23	key_status_2	2309.7000	aligned_by_order
2543.1601562500	n/a	stimulus	n/a	651049.0000000000	128	24	MW_question	2475.1000	stimulus_value_128_is_MW_prompt_in_EEG
2547.0273437500	n/a	response	n/a	652039.0000000000	2	24	key_status_1	2478.9000	aligned_by_order
2549.2773437500	n/a	response	n/a	652615.0000000000	4	24	key_status_2	2481.2000	aligned_by_order
2714.5039062500	n/a	stimulus	n/a	694913.0000000000	128	25	MW_question	2646.4000	stimulus_value_128_is_MW_prompt_in_EEG
2717.6171875000	n/a	response	n/a	695710.0000000000	2	25	key_status_1	2649.5000	aligned_by_order
2721.5039062500	n/a	response	n/a	696705.0000000000	2	25	key_status_2	2653.4000	aligned_by_order
