onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
1205.0546875000	n/a	response	n/a	308494.0000000000	2	12	key_status_3	1190.6000	aligned_by_order
1261.0585937500	n/a	stimulus	n/a	322831.0000000000	128	13	MW_question	1246.6000	stimulus_value_128_is_MW_prompt_in_EEG
1263.7695312500	n/a	response	n/a	323525.0000000000	4	13	key_status_1	1249.3000	aligned_by_order
1265.9375000000	n/a	response	n/a	324080.0000000000	2	13	key_status_2	1251.5000	aligned_by_order
1268.9609375000	n/a	response	n/a	324854.0000000000	2	13	key_status_3	1254.5000	aligned_by_order
1346.9609375000	n/a	stimulus	n/a	344822.0000000000	128	14	MW_question	1332.5000	stimulus_value_128_is_MW_prompt_in_EEG
1349.9296875000	n/a	response	n/a	345582.0000000000	2	14	key_status_1	1335.5000	aligned_by_order
1352.1406250000	n/a	response	n/a	346148.0000000000	4	14	key_status_2	1337.7000	aligned_by_order
1354.4531250000	n/a	response	n/a	346740.0000000000	2	14	key_status_3	1340.0000	aligned_by_order
1385.4492187500	n/a	stimulus	n/a	354675.0000000000	128	15	MW_question	1371.0000	stimulus_value_128_is_MW_prompt_in_EEG
1392.4531250000	n/a	response	n/a	356468.0000000000	2	15	key_status_1	1378.0000	aligned_by_order
1402.1718750000	n/a	response	n/a	358956.0000000000	2	15	key_status_2	1383.1000	txt_key0_present_in_eeg_rare
1503.1640625000	n/a	stimulus	n/a	384810.0000000000	128	16	MW_question	1488.7000	stimulus_value_128_is_MW_prompt_in_EEG
1506.3593750000	n/a	response	n/a	385628.0000000000	2	16	key_status_1	1491.9000	aligned_by_order
1510.5625000000	n/a	response	n/a	386704.0000000000	4	16	key_status_2	1496.1000	aligned_by_order
1513.1875000000	n/a	response	n/a	387376.0000000000	4	16	key_status_3	1498.7000	aligned_by_order
1639.1953125000	n/a	stimulus	n/a	419634.0000000000	128	17	MW_question	1624.7000	stimulus_value_128_is_MW_prompt_in_EEG
1642.5156250000	n/a	response	n/a	420484.0000000000	4	17	key_status_1	1628.0000	aligned_by_order
1644.8710937500	n/a	response	n/a	421087.0000000000	2	17	key_status_2	1630.4000	aligned_by_order
1647.5429687500	n/a	response	n/a	421771.0000000000	2	17	key_status_3	1633.0000	aligned_by_order
1810.5546875000	n/a	stimulus	n/a	463502.0000000000	128	18	MW_question	1796.1000	stimulus_value_128_is_MW_prompt_in_EEG
1814.1523437500	n/a	response	n/a	464423.0000000000	2	18	key_status_1	1799.7000	aligned_by_order
1817.8789062500	n/a	response	n/a	465377.0000000000	2	18	key_status_2	1803.4000	aligned_by_order
1820.8164062500	n/a	response	n/a	466129.0000000000	4	18	key_status_3	1806.3000	aligned_by_order
1862.8085937500	n/a	stimulus	n/a	476879.0000000000	128	19	MW_question	1848.3000	stimulus_value_128_is_MW_prompt_in_EEG
1866.8632812500	n/a	response	n/a	477917.0000000000	2	19	key_status_1	1852.4000	aligned_by_order
1877.3710937500	n/a	response	n/a	480607.0000000000	4	19	key_status_2	1859.6000	txt_key0_present_in_eeg_rare
2033.3828125000	n/a	stimulus	n/a	520546.0000000000	128	20	MW_question	2018.9000	stimulus_value_128_is_MW_prompt_in_EEG
2042.8945312500	n/a	response	n/a	522981.0000000000	2	20	key_status_1	2023.6000	txt_key0_present_in_eeg_rare
2045.2968750000	n/a	response	n/a	523596.0000000000	4	20	key_status_2	2028.4000	aligned_by_order
2130.2929687500	n/a	stimulus	n/a	545355.0000000000	128	21	MW_question	2115.8000	stimulus_value_128_is_MW_prompt_in_EEG
2133.3359375000	n/a	response	n/a	546134.0000000000	4	21	key_status_1	2118.8000	aligned_by_order
2141.0820312500	n/a	response	n/a	548117.0000000000	4	21	key_status_2	2123.3000	txt_key0_present_in_eeg_rare
2240.0898437500	n/a	stimulus	n/a	573463.0000000000	128	22	MW_question	2225.6000	stimulus_value_128_is_MW_prompt_in_EEG
2244.1406250000	n/a	response	n/a	574500.0000000000	4	22	key_status_1	2229.7000	aligned_by_order
2247.0000000000	n/a	response	n/a	575232.0000000000	2	22	key_status_2	2232.5000	aligned_by_order
2250.1093750000	n/a	response	n/a	576028.0000000000	2	22	key_status_3	2235.6000	aligned_by_order
2273.1132812500	n/a	stimulus	n/a	581917.0000000000	128	23	MW_question	2258.6000	stimulus_value_128_is_MW_prompt_in_EEG
2275.7500000000	n/a	response	n/a	582592.0000000000	2	23	key_status_1	2261.2000	aligned_by_order
2279.3632812500	n/a	response	n/a	583517.0000000000	4	23	key_status_2	2264.8000	aligned_by_order
2281.5859375000	n/a	response	n/a	584086.0000000000	4	23	key_status_3	2267.1000	aligned_by_order
2431.5898437500	n/a	stimulus	n/a	622487.0000000000	128	24	MW_question	2417.1000	stimulus_value_128_is_MW_prompt_in_EEG
2438.7382812500	n/a	response	n/a	624317.0000000000	4	24	key_status_1	2422.0000	txt_key0_present_in_eeg_rare
2454.9023437500	n/a	response	n/a	628455.0000000000	4	24	key_status_2	2424.2000	aligned_by_order
