onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
1265.5273437500	n/a	response	n/a	323975.0000000000	8	10	key_status_1	1254.2000	aligned_by_order
1267.6250000000	n/a	response	n/a	324512.0000000000	2	10	key_status_2	1256.3000	aligned_by_order
1323.0976562500	n/a	stimulus	n/a	338713.0000000000	128	11	MW_question	1311.8000	stimulus_value_128_is_MW_prompt_in_EEG
1326.1484375000	n/a	response	n/a	339494.0000000000	4	11	key_status_1	1314.8000	aligned_by_order
1328.4492187500	n/a	response	n/a	340083.0000000000	2	11	key_status_2	1317.1000	aligned_by_order
1487.6484375000	n/a	stimulus	n/a	380838.0000000000	128	12	MW_question	1476.3000	stimulus_value_128_is_MW_prompt_in_EEG
1492.0585937500	n/a	response	n/a	381967.0000000000	2	12	key_status_1	1480.7000	aligned_by_order
1495.4765625000	n/a	response	n/a	382842.0000000000	8	12	key_status_2	1484.1000	aligned_by_order
1647.6484375000	n/a	stimulus	n/a	421798.0000000000	128	13	MW_question	1636.3000	stimulus_value_128_is_MW_prompt_in_EEG
1650.5234375000	n/a	response	n/a	422534.0000000000	4	13	key_status_1	1639.2000	aligned_by_order
1652.7265625000	n/a	response	n/a	423098.0000000000	4	13	key_status_2	1641.3000	aligned_by_order
1654.8984375000	n/a	response	n/a	423654.0000000000	2	13	key_status_3	1643.5000	aligned_by_order
1727.9023437500	n/a	stimulus	n/a	442343.0000000000	128	14	MW_question	1716.5000	stimulus_value_128_is_MW_prompt_in_EEG
1732.1015625000	n/a	response	n/a	443418.0000000000	4	14	key_status_1	1720.7000	aligned_by_order
1734.5859375000	n/a	response	n/a	444054.0000000000	2	14	key_status_2	1723.2000	aligned_by_order
1736.7773437500	n/a	response	n/a	444615.0000000000	2	14	key_status_3	1725.4000	aligned_by_order
1771.7812500000	n/a	stimulus	n/a	453576.0000000000	128	15	MW_question	1760.4000	stimulus_value_128_is_MW_prompt_in_EEG
1775.1328125000	n/a	response	n/a	454434.0000000000	2	15	key_status_1	1763.8000	aligned_by_order
1777.6132812500	n/a	response	n/a	455069.0000000000	4	15	key_status_2	1766.2000	aligned_by_order
1779.7812500000	n/a	response	n/a	455624.0000000000	2	15	key_status_3	1768.4000	aligned_by_order
1803.7851562500	n/a	stimulus	n/a	461769.0000000000	128	16	MW_question	1792.4000	stimulus_value_128_is_MW_prompt_in_EEG
1806.4023437500	n/a	response	n/a	462439.0000000000	4	16	key_status_1	1795.0000	aligned_by_order
1808.5195312500	n/a	response	n/a	462981.0000000000	2	16	key_status_2	1797.1000	aligned_by_order
1810.6718750000	n/a	response	n/a	463532.0000000000	2	16	key_status_3	1799.3000	aligned_by_order
1827.6757812500	n/a	stimulus	n/a	467885.0000000000	128	17	MW_question	1816.3000	stimulus_value_128_is_MW_prompt_in_EEG
1830.3828125000	n/a	response	n/a	468578.0000000000	4	17	key_status_1	1819.0000	aligned_by_order
1833.1445312500	n/a	response	n/a	469285.0000000000	2	17	key_status_2	1821.7000	aligned_by_order
1960.7031250000	n/a	stimulus	n/a	501940.0000000000	128	18	MW_question	1949.3000	stimulus_value_128_is_MW_prompt_in_EEG
1964.2656250000	n/a	response	n/a	502852.0000000000	4	18	key_status_1	1952.8000	aligned_by_order
1966.8632812500	n/a	response	n/a	503517.0000000000	2	18	key_status_2	1955.5000	aligned_by_order
2028.0390625000	n/a	stimulus	n/a	519178.0000000000	128	19	MW_question	2016.7000	stimulus_value_128_is_MW_prompt_in_EEG
2030.6679687500	n/a	response	n/a	519851.0000000000	4	19	key_status_1	2019.3000	aligned_by_order
2032.8203125000	n/a	response	n/a	520402.0000000000	2	19	key_status_2	2021.4000	aligned_by_order
2078.8710937500	n/a	stimulus	n/a	532191.0000000000	128	20	MW_question	2067.5000	stimulus_value_128_is_MW_prompt_in_EEG
2081.5390625000	n/a	response	n/a	532874.0000000000	4	20	key_status_1	2070.1000	aligned_by_order
2083.6445312500	n/a	response	n/a	533413.0000000000	2	20	key_status_2	2072.3000	aligned_by_order
2086.6914062500	n/a	response	n/a	534193.0000000000	2	20	key_status_3	2075.3000	aligned_by_order
2113.6914062500	n/a	stimulus	n/a	541105.0000000000	128	21	MW_question	2102.3000	stimulus_value_128_is_MW_prompt_in_EEG
2116.2929687500	n/a	response	n/a	541771.0000000000	4	21	key_status_1	2104.9000	aligned_by_order
2118.3593750000	n/a	response	n/a	542300.0000000000	2	21	key_status_2	2107.0000	aligned_by_order
2120.5820312500	n/a	response	n/a	542869.0000000000	2	21	key_status_3	2109.1000	aligned_by_order
2200.5859375000	n/a	stimulus	n/a	563350.0000000000	128	22	MW_question	2189.2000	stimulus_value_128_is_MW_prompt_in_EEG
2203.2968750000	n/a	response	n/a	564044.0000000000	4	22	key_status_1	2191.9000	aligned_by_order
2205.4023437500	n/a	response	n/a	564583.0000000000	4	22	key_status_2	2194.0000	aligned_by_order
2207.6601562500	n/a	response	n/a	565161.0000000000	2	22	key_status_3	2196.2000	aligned_by_order
2299.6679687500	n/a	stimulus	n/a	588715.0000000000	128	23	MW_question	2288.3000	stimulus_value_128_is_MW_prompt_in_EEG
2302.2812500000	n/a	response	n/a	589384.0000000000	4	23	key_status_1	2290.9000	aligned_by_order
2304.9531250000	n/a	response	n/a	590068.0000000000	2	23	key_status_2	2293.5000	aligned_by_order
2307.2070312500	n/a	response	n/a	590645.0000000000	4	23	key_status_3	2295.8000	aligned_by_order
2379.2031250000	n/a	stimulus	n/a	609076.0000000000	128	24	MW_question	2367.8000	stimulus_value_128_is_MW_prompt_in_EEG
2381.8046875000	n/a	response	n/a	609742.0000000000	4	24	key_status_1	2370.4000	aligned_by_order
2384.2656250000	n/a	response	n/a	610372.0000000000	4	24	key_status_2	2372.9000	aligned_by_order
2386.4414062500	n/a	response	n/a	610929.0000000000	2	24	key_status_3	2375.0000	aligned_by_order
2542.4531250000	n/a	stimulus	n/a	650868.0000000000	128	25	MW_question	2531.0000	stimulus_value_128_is_MW_prompt_in_EEG
2545.9726562500	n/a	response	n/a	651769.0000000000	4	25	key_status_1	2534.5000	aligned_by_order
2548.6445312500	n/a	response	n/a	652453.0000000000	4	25	key_status_2	2537.2000	aligned_by_order
2550.8398437500	n/a	response	n/a	653015.0000000000	2	25	key_status_3	2539.4000	aligned_by_order
2653.8476562500	n/a	stimulus	n/a	679385.0000000000	128	26	MW_question	2642.4000	stimulus_value_128_is_MW_prompt_in_EEG
2656.4179687500	n/a	response	n/a	680043.0000000000	2	26	key_status_1	2645.0000	aligned_by_order
2658.5585937500	n/a	response	n/a	680591.0000000000	4	26	key_status_2	2647.1000	aligned_by_order
2661.0820312500	n/a	response	n/a	681237.0000000000	2	26	key_status_3	2649.6000	aligned_by_order
